Date,Calls,Query,Bookings Margin,Bookings Count,Issued Margin,Issued Count,Pending Margin,Pending Count,Same Month Margin,Same Month Count
9/12/2016,107,93,3332.88,65,2588.78,43,109.44,3,2423.36,39
9/11/2016,0,0,267.58,3,0,0,105,1,0,0
9/10/2016,80,75,1396.47,34,445.97,23,N/A,0,405.3,21
9/9/2016,66,77,4524.94,77,4196.49,66,6.5,1,3678.68,62
9/8/2016,67,90,4823.49,71,2611.93,50,99.65,1,2156.14,45
9/7/2016,78,80,3429.13,61,3081.97,41,51.79,2,934.7,32
9/6/2016,87,87,4576.67,73,4080.68,87,225.15,2,2586.52,55
9/5/2016,85,109,5866.47,90,4498.25,78,25.3,2,2822.19,48
9/4/2016,0,0,591.01,7,0,0,41.65,1,0,0
9/3/2016,74,79,7864.09,41,1975.14,30,N/A,0,1333.29,24
9/2/2016,78,76,3213.79,53,2345.47,42,0,1,957.98,29
9/1/2016,93,80,3901.43,61,3356.61,45,34.18,2,1715.86,25
8/31/2016,85,85,3260.04,60,18077.27,117,N/A,0,11939.79,85
8/30/2016,58,78,6119.43,69,3123.6,55,152,1,3027.3,53
8/29/2016,74,85,1452.52,25,1790.71,35,N/A,0,1544.17,30
8/28/2016,0,0,215.56,3,0,0,N/A,0,0,0
8/27/2016,84,75,2364.98,37,1761,29,19.55,1,1651.4,27
8/26/2016,61,87,3520.26,61,4316.55,61,108.05,4,2691.41,50
8/25/2016,74,79,4477.4,45,4261.34,46,114.71,2,3587.4,40
8/24/2016,101,81,5673.54,61,3377.64,49,233.82,2,3139.4,46
8/23/2016,98,84,2978.04,62,2856.4,54,154.25,2,2157.43,50
8/22/2016,94,101,4928.4,69,5097.73,67,105,1,5024.58,65
8/21/2016,0,0,461.67,6,0,0,N/A,0,0,0
8/20/2016,99,72,1568.65,37,1935.54,32,60.93,2,1893.46,31
8/19/2016,91,79,4864.79,64,3959.47,49,107.67,3,3789.12,47
8/18/2016,92,81,2743.81,57,3347.73,46,159,3,3297.73,45
8/17/2016,83,84,3539.65,50,2771.38,51,N/A,0,2849.38,49
8/16/2016,119,85,4196.3,66,3525.15,56,276.8,2,3226.67,52
8/15/2016,117,108,4383.77,70,4662.49,71,N/A,0,3980.87,63
8/14/2016,0,0,310.33,3,0,0,N/A,0,0,0
8/13/2016,74,78,1854.81,29,1970.02,27,16.3,1,1855.75,24
8/12/2016,100,83,6383.83,77,6106.13,70,289.85,1,5067.33,62
8/11/2016,112,100,5325.36,56,4513.63,46,N/A,0,4298.93,41
8/10/2016,126,89,4301.2,75,5238.61,67,106.89,2,3735.33,55
8/9/2016,116,97,6540.66,74,4933.03,58,0,1,3758.87,51
8/8/2016,102,104,5065.79,75,3181.67,57,17.69,2,2727.91,52
8/7/2016,0,0,159.9,4,0,0,N/A,0,0,0
8/6/2016,91,75,1816.51,35,4067.14,25,50,1,1941.1,23
8/5/2016,99,80,6411.3,63,7248.82,69,34.65,3,5546.89,56
8/4/2016,89,91,11800.49,65,5169.58,50,5.55,1,4165.34,39
8/3/2016,116,80,5796.1,83,5952.8,72,48.19,1,4236.75,57
8/2/2016,128,97,5622.44,73,4340.17,56,57.55,1,2613,37
8/1/2016,135,91,7323.25,74,4438.28,45,191.88,2,2207.66,27
7/31/2016,0,0,1344.44,13,8444.17,23,N/A,0,7297.99,13
7/30/2016,96,76,5809.66,56,10019.87,73,105.92,3,7587.65,60
7/29/2016,127,83,8142.75,70,11238.73,99,28.15,2,7455.87,82
7/28/2016,120,80,5028.21,76,2528.35,58,31.45,1,2171.6,53
7/27/2016,93,84,6500.87,75,7835.4,76,64.75,3,5985.58,66
7/26/2016,104,91,5853.45,73,4939.57,52,168.65,2,4765.98,50
7/25/2016,143,101,5236.71,71,4886.55,61,0,1,4470.39,57
7/24/2016,0,0,538.35,4,0,0,N/A,0,0,0
7/23/2016,132,78,2036.11,44,1816.43,32,9.3,1,1816.43,32
7/22/2016,111,90,6922.83,58,6989.69,61,1367.4,3,5276.11,55
7/21/2016,124,84,4887.15,63,6170.47,50,182.05,3,4003.1,39
7/20/2016,145,93,7744.81,57,6386.16,55,61.55,1,6308.06,52
7/19/2016,163,102,8067.92,81,7239.14,67,N/A,0,6672.52,60
7/18/2016,170,104,7818.86,63,8660.39,59,191.35,3,8288.52,57
7/17/2016,0,0,1385.21,14,364.37,3,99.4,2,364.37,3
7/16/2016,115,79,5423.92,39,1359.73,22,174.18,3,1257.13,21
7/15/2016,111,94,5186.2,63,7714.68,72,194.62,5,5904.13,59
7/14/2016,110,84,5559.65,51,5602.48,42,N/A,0,5602.48,42
7/13/2016,129,95,3321.9,65,3612.53,59,N/A,0,2973.22,51
7/12/2016,146,91,8978.51,76,3763.76,50,23.5,1,3556.22,45
7/11/2016,164,100,5483.65,84,4759.86,69,N/A,0,3938.59,57
7/10/2016,0,0,695.49,10,0,0,N/A,0,0,0
7/9/2016,117,73,3062.55,42,3016.42,34,0,1,2500.6,29
7/8/2016,126,79,5812.47,61,5693.29,53,150,1,4448.77,44
7/7/2016,101,83,6320.44,55,4472.16,43,88.99,2,4164,38
7/6/2016,102,88,3030.78,43,1982.76,26,N/A,0,1592.61,23
7/5/2016,161,92,5947.18,71,6183.33,69,74.5,1,4833.68,50
7/4/2016,155,101,11780.97,79,4761.86,72,8.5,1,2596.58,32
7/3/2016,0,0,514.39,8,0,0,N/A,0,0,0
7/2/2016,121,83,2541.68,35,2125.2,34,9.25,1,1367.85,23
7/1/2016,95,91,5498.55,68,3688.28,51,65.5,2,1336.38,26
6/30/2016,111,94,3456.75,55,12137.96,98,0,1,8223.18,76
6/29/2016,107,82,4952.87,65,6899.24,81,7.5,4,4654.98,56
6/28/2016,118,81,4820.31,63,5288.75,49,0,1,3800.3,43
6/27/2016,112,103,4650.11,65,10906.29,101,46.98,2,4766.53,64
6/26/2016,0,0,917.8,7,0,0,N/A,0,0,0
6/25/2016,100,74,1981.01,32,3481.45,32,0,1,2417.95,26
6/24/2016,96,82,6040.29,68,4866.37,66,23.15,3,4035.52,60
6/23/2016,110,87,3138.82,56,2042.63,39,N/A,0,2023.15,38
6/22/2016,166,88,3771.82,47,4345.25,49,0,2,3654.12,46
6/21/2016,107,97,4852.6,63,4156.18,46,26.98,2,3464.01,41
6/20/2016,121,90,7079.06,66,5742.99,49,90.68,1,5213.85,43
6/19/2016,0,68,562.46,9,0,0,N/A,0,0,0
6/18/2016,87,79,1709.78,31,2098.08,32,N/A,0,1792.2,28
6/17/2016,57,82,3608.5,63,3232.07,56,0,1,3165.77,55
6/16/2016,70,89,2542.28,44,3304.89,47,0,1,2858.53,41
6/15/2016,93,85,2865.92,52,4173.53,44,89,1,4067.18,42
6/14/2016,90,84,3636.25,47,4804.43,53,N/A,0,3846.15,45
6/13/2016,111,102,5261.65,64,3146.09,48,49.5,2,2642.57,44
6/12/2016,0,0,563.55,8,0,0,117.16,1,0,0
6/11/2016,53,73,1904.42,29,1019.19,24,0,1,850.18,19
6/10/2016,77,80,4151.01,57,4573.71,43,N/A,0,3534.13,37
6/9/2016,58,77,6971.72,59,5887.21,55,120,2,5011.42,50
6/8/2016,156,83,4857.05,64,2350.95,47,0,1,1996.93,39
6/7/2016,0,84,5026.79,73,2596.79,45,0,3,1692.46,38
6/6/2016,85,86,8372.48,72,5874.42,64,0,1,5257.92,55
6/5/2016,0,0,454.72,6,0,0,N/A,0,0,0
6/4/2016,83,72,2546.74,40,4917.23,48,0,1,3732.61,38
6/3/2016,71,80,9560.54,79,4204.65,62,0,1,2148.33,39
6/2/2016,200,79,3915.71,63,5867.45,59,0,1,2911.9,38
6/1/2016,0,81,7323.01,70,3599.61,52,0,1,1478.66,21
5/31/2016,47,77,5526.77,78,17187.69,119,15.09,1,8906.28,75
5/30/2016,105,88,1310.12,23,8355.14,56,0,1,2248.99,28
5/29/2016,0,0,147.59,6,0,0,15.69,2,0,0
5/28/2016,96,69,2962.74,36,3894.46,46,111.5,1,2727.91,39
5/27/2016,86,82,4101.97,59,5248.32,62,N/A,0,4817.1,58
5/26/2016,115,86,4943.15,82,4425.48,55,12.5,4,4108.12,52
5/25/2016,86,82,4177.4,59,3730.51,50,0,1,3202.33,44
5/24/2016,99,93,5617.03,49,3305.95,41,N/A,0,2698.37,37
5/23/2016,115,93,4598.73,62,3072.36,52,0,2,2675.97,49
5/22/2016,0,69,218.76,6,0,0,41.85,1,0,0
5/21/2016,60,72,3325.53,39,2308.81,24,40,3,2152.76,22
5/20/2016,53,82,5036.19,65,3753.51,60,N/A,0,3300.35,56
5/19/2016,74,79,2818.06,44,2639.66,44,N/A,0,2430.93,42
5/18/2016,93,87,3972.94,59,2589.6,46,N/A,0,1896.67,42
5/17/2016,335,87,6272.16,79,5274.17,66,17.5,1,4735.84,60
5/16/2016,0,95,5716.96,68,3778.23,58,N/A,0,3074.66,48
5/15/2016,0,0,133.96,5,0,0,N/A,0,0,0
5/14/2016,0,73,3230.63,42,1682.35,30,129.06,2,968.93,21
5/13/2016,0,71,5455.18,77,6446.52,71,54.85,1,5965.92,66
5/12/2016,74,78,5366.58,62,4712.07,55,0,2,4153.9,50
5/11/2016,101,75,4772.03,53,2626.9,51,N/A,0,2345.01,46
5/10/2016,78,73,3870.04,55,3045.95,56,N/A,0,1877.77,43
5/9/2016,108,83,4752.11,66,5608.48,68,N/A,0,3402.86,53
5/8/2016,0,0,673.83,10,0,0,37,1,0,0
5/7/2016,75,74,2142.92,50,2190.07,37,100,1,1640.36,32
5/6/2016,72,77,7183.57,91,5422.91,75,N/A,0,3505.46,54
5/5/2016,83,75,4520.46,65,3237.05,43,20.72,1,2390.53,33
5/4/2016,107,74,5359.11,80,6804.34,68,N/A,0,5486.26,53
5/3/2016,68,87,9987.17,62,3552.13,44,115.64,1,1382.52,28
5/2/2016,118,0,3694.75,34,1614.04,21,7.25,1,624.44,12
5/1/2016,0,0,400.24,6,0,0,N/A,0,0,0
4/30/2016,97,70,2108.47,37,12489.36,100,29,1,7405.09,52
4/29/2016,74,73,4835.31,66,8117.32,85,N/A,0,4891.45,69
4/28/2016,83,67,7357.23,60,6963.24,63,30.82,1,5152.53,53
4/27/2016,111,69,2508.54,57,4101.53,53,0,1,3615.19,50
4/26/2016,73,77,5009.28,69,4687.34,73,0,3,3777.46,67
4/25/2016,105,80,5732.6,76,5150.23,77,N/A,0,4234.42,67
4/24/2016,0,0,1598.76,9,0,0,N/A,0,0,0
4/23/2016,89,72,2920.3,49,708.77,26,26.5,1,631.27,24
4/22/2016,73,71,3072.77,74,3720.87,67,5.5,3,2923.36,62
4/21/2016,83,75,4398.94,68,2663.88,53,38.95,1,1979.81,45
4/20/2016,107,72,4736.5,65,6261.88,46,168.65,1,6230.11,45
4/19/2016,209,81,4299.18,76,2593.96,50,0,1,2424.01,46
4/18/2016,0,83,8470.86,68,3682.59,55,0,2,3143.6,46
4/17/2016,0,0,1089.83,8,0,0,N/A,0,0,0
4/16/2016,82,71,2352.21,37,2430.89,38,N/A,0,2021.06,35
4/15/2016,68,73,5624.13,74,5898.62,68,71.5,2,4968.43,59
4/14/2016,78,70,3377.12,56,3142.9,42,N/A,0,2612.73,38
4/13/2016,83,77,2517.69,52,3512.99,50,N/A,0,2236.38,44
4/12/2016,97,74,5382.19,79,4968.67,61,0,2,3329.61,51
4/11/2016,92,87,5403.97,78,5141.34,75,48.5,1,4248.86,64
4/10/2016,0,0,426.94,3,0,0,N/A,0,0,0
4/9/2016,79,73,2953.61,37,2767.59,38,N/A,0,2739.77,37
4/8/2016,91,72,5499.92,67,5840.49,71,N/A,0,4652.06,57
4/7/2016,92,74,4753.89,69,3104.84,57,16.5,2,2236.48,45
4/6/2016,92,71,3399.67,70,2397.23,57,23.5,4,1884.89,47
4/5/2016,137,79,5901.82,90,3950.43,81,0,3,2351.33,54
4/4/2016,141,97,9842.14,76,2817.62,47,0,1,1820.02,34
4/3/2016,0,0,151.1,7,0,0,N/A,0,0,0
4/2/2016,107,73,3907.12,52,1690.51,33,96.65,2,670.33,20
4/1/2016,96,76,4554.52,62,5875.46,57,0,2,2563.6,23
3/31/2016,93,80,4592.25,70,12946.93,118,0,1,8011.34,85
3/30/2016,185,78,2954.23,63,5411.15,81,0,1,2644.63,54
3/29/2016,0,78,4697.73,67,4063.92,48,N/A,0,3794.95,46
3/28/2016,129,90,1005.15,40,2272.71,30,-137,2,1886.37,27
3/27/2016,0,0,1090.12,10,0,0,N/A,0,0,0
3/26/2016,87,73,2418.73,30,2969.95,30,10.05,1,2457.75,24
3/25/2016,10286,74,4063.29,34,2081.28,30,17.55,1,2020.78,28
3/24/2016,0,73,5961.56,66,6961.35,60,0,1,6191.95,52
3/23/2016,0,77,6450.59,52,5253.62,52,60.5,1,5089.07,49
3/22/2016,0,78,5406.89,64,5075.71,76,79.4,1,4560.19,71
3/21/2016,0,105,4088.97,79,3887.89,88,39.66,1,3263.71,77
3/20/2016,0,0,301.72,5,0,0,N/A,0,0,0
3/19/2016,0,76,2626.79,36,3283.78,44,7.56,1,2438.29,41
3/18/2016,0,0,5606.87,64,446.07,11,0,1,446.07,11
3/17/2016,0,76,4295.23,60,3304.11,44,31,2,2564.63,41
3/16/2016,0,87,4708.75,60,3792.77,42,N/A,0,3355.15,38
3/15/2016,0,75,4848.43,69,3265.91,54,N/A,0,2408.84,46
3/14/2016,0,95,5019.06,72,4231.71,77,0,1,3104.58,68
3/13/2016,0,0,299.28,7,0,0,N/A,0,0,0
3/12/2016,0,76,2186.91,43,1840.15,41,10.8,2,1652.6,38
3/11/2016,0,77,5438.95,74,3296.61,51,0,1,3027.61,46
3/10/2016,0,84,4982.16,64,2757.2,50,N/A,0,2103.81,43
3/9/2016,0,82,3958.01,68,2728.47,56,24.9,1,2302.2,40
3/8/2016,0,74,4173.84,71,2828.95,56,N/A,0,2376.54,48
3/7/2016,0,89,5463.56,67,4359.44,46,205.5,2,3714.31,37
3/6/2016,0,0,9.47,1,0,0,N/A,0,0,0
3/5/2016,0,75,3359.71,39,4632.1,40,19.25,1,2329.44,32
3/4/2016,0,82,4464.81,75,4136.73,65,N/A,0,2930.57,49
3/3/2016,0,76,9490.66,69,3934.51,62,10,1,2740,47
3/2/2016,0,84,5777.06,85,3420.07,65,0,1,2126.58,46
3/1/2016,0,82,6071.85,77,7188.15,66,16.45,1,1308.66,21
2/29/2016,0,95,3978.25,61,10779.55,103,0,1,9142.37,91
2/28/2016,0,0,464.89,9,0,0,N/A,0,0,0
2/27/2016,0,71,4006.03,39,1494.72,31,N/A,0,1341.72,26
2/26/2016,0,88,6296.39,90,5478.9,97,111.87,3,4747.76,89
2/25/2016,0,85,1999.5,58,2231.86,54,N/A,0,1867.17,48
2/24/2016,0,74,3125.95,65,3774.09,54,8.66,1,3774.09,54
2/23/2016,0,77,5486.73,63,2814.3,43,0,2,2482.9,41
2/22/2016,0,83,3938.76,90,3308.37,64,0,2,2869.11,58
2/21/2016,0,0,305.67,2,0,0,N/A,0,0,0
2/20/2016,0,78,1527.28,36,1130.29,34,N/A,0,1150.05,31
2/19/2016,0,73,5520.47,69,3807.86,55,N/A,0,2892.09,48
2/18/2016,0,82,4639.36,68,4002.3,58,0,2,3304.31,53
2/17/2016,0,80,4233.8,70,2578.13,53,2.5,1,2335.69,49
2/16/2016,0,72,5468.81,78,3471.53,56,N/A,0,3012.92,51
2/15/2016,0,86,4935.11,58,3292.33,58,10,1,2978.67,55
2/14/2016,0,0,160.97,4,0,0,N/A,0,0,0
2/13/2016,0,73,2751.28,42,2300.03,37,N/A,0,1744.8,33
2/12/2016,0,83,5315.28,82,3585.11,66,20,2,2719.5,57
2/11/2016,0,75,3251.76,60,3590.54,56,N/A,0,2943.15,49
2/10/2016,0,77,4649.18,61,2529.58,44,14.5,2,1826,38
2/9/2016,0,74,5278.66,69,4813.07,51,N/A,0,4367.06,46
2/8/2016,0,78,5031.74,83,3451.88,55,0,1,1964.57,42
2/6/2016,0,67,2036.61,36,2045.65,29,N/A,0,1887.04,23
2/5/2016,0,74,4341.57,69,3726,61,0,2,2749.45,52
2/4/2016,0,73,4467.07,65,2656.39,44,N/A,0,1466.95,37
2/3/2016,0,72,4562.25,70,2910.42,54,N/A,0,1968.07,45
2/2/2016,0,76,7764.81,89,3757.59,88,N/A,0,1654.04,57
2/1/2016,0,82,5747.77,102,3541.87,62,30.8,5,745.87,30
1/31/2016,0,0,44.9,2,5013.4,6,N/A,0,5013.4,6
1/30/2016,0,73,3394.12,44,5109.53,63,N/A,0,4372.57,56
1/29/2016,0,75,2669.93,71,6964.15,115,N/A,0,6260.59,106
1/28/2016,0,71,4476.23,66,3225.89,59,0,1,2967.35,56
1/27/2016,0,73,5316.68,76,2198.96,44,N/A,0,2136.21,43
1/26/2016,0,75,3442.13,60,5818.75,79,0,1,4907.85,73
1/25/2016,0,85,4634.67,79,3823.55,87,N/A,0,3557.32,83
1/24/2016,0,0,211.26,4,0,0,N/A,0,0,0
1/23/2016,0,76,2229.61,45,745.14,15,N/A,0,745.14,15
1/22/2016,0,74,6198.09,69,1332.97,18,N/A,0,1253.07,17
1/21/2016,0,75,4070.6,60,2094.19,57,8.31,1,1934.78,53
1/20/2016,0,77,3974.13,81,2366.91,55,11.5,2,2067.77,52
1/19/2016,0,77,4586.44,96,2710.58,61,N/A,0,2664.07,56
1/18/2016,0,90,6793.22,79,6813.6,119,8.5,2,6131.51,112
1/17/2016,0,0,214.05,5,29.55,1,27.5,2,29.55,1
1/16/2016,0,71,2238.75,33,664.39,20,0,1,664.39,20
1/15/2016,0,73,4733.72,74,1690.81,21,14.72,3,1530.45,20
1/14/2016,0,74,3049.63,57,1237.44,19,23.5,1,1139.34,17
1/13/2016,0,70,3919.87,76,2546.76,53,N/A,0,1996.8,47
1/12/2016,0,79,3937.47,73,4610.69,78,N/A,0,3966.49,70
1/11/2016,0,84,5095.14,83,4722.03,59,87,2,2553.17,50
1/10/2016,0,0,211.35,2,156.9,1,N/A,0,156.9,1
1/9/2016,0,80,3478.57,43,2979.56,46,N/A,0,2405.27,39
1/8/2016,0,77,5067.12,74,3372.81,46,N/A,0,2859.64,41
1/7/2016,0,81,4766.13,69,1705.87,38,22.6,1,1601.86,35
1/6/2016,0,75,5593.28,72,2074.14,51,N/A,0,1799.09,48
1/5/2016,0,84,5732.09,80,2803.94,51,N/A,0,2074.83,39
1/4/2016,0,82,9418.04,77,2513.37,67,0,1,986.57,25
1/3/2016,0,76,649.72,11,492.96,7,N/A,0,492.96,7
1/2/2016,0,73,1607.95,34,1529.53,30,24.5,1,816.29,16
1/1/2016,0,80,1966,15,160.16,7,N/A,0,91.05,5
12/31/2015,0,77,1634.99,37,17527.61,40,196,1,16429.67,33
12/30/2015,0,86,1972.89,39,2199.57,33,N/A,0,2160.07,31
12/29/2015,0,76,3642.57,52,2659.07,46,N/A,0,1929.73,39
12/28/2015,0,77,1518.63,30,2971.32,40,N/A,0,2027.08,27
12/27/2015,0,71,355.76,5,0,0,N/A,0,0,0
12/26/2015,0,69,1368.7,12,684.91,6,21.84,1,684.91,6
12/25/2015,0,73,404.82,6,692.58,4,18.74,2,392.58,3
12/24/2015,0,71,1291.3,42,1850.97,49,-159.05,1,1437.82,41
12/23/2015,0,77,1892.7,38,3521.99,55,N/A,0,1638.06,34
12/22/2015,0,86,4042.32,44,5740.56,79,0,1,3404.34,35
12/21/2015,0,84,3725.18,48,3475.14,69,N/A,0,1908.71,37
12/20/2015,0,0,100.54,3,0,0,N/A,0,0,0
12/19/2015,0,71,2205.16,37,3073,38,N/A,0,2890.33,34
12/18/2015,0,68,2839.09,43,2476.91,40,N/A,0,2156.31,36
12/17/2015,0,81,5059.83,39,5897.01,35,N/A,0,4710.81,31
12/16/2015,0,71,4350.17,44,5090.64,42,37.24,1,4541.79,40
12/15/2015,0,77,5075.93,57,5352.48,43,N/A,0,5102.8,40
12/14/2015,0,95,7790.02,68,6082.53,43,N/A,0,5836.34,41
12/13/2015,0,0,170.7,2,100.6,1,N/A,0,100.6,1
12/12/2015,0,71,3750.93,26,4162.03,35,N/A,0,3347.31,29
12/11/2015,0,81,3608.77,44,2503.36,35,N/A,0,1947.85,28
12/10/2015,0,81,7203.85,37,6446.73,30,N/A,0,6086.51,26
12/9/2015,0,74,4661.21,48,4346.57,42,N/A,0,4211.3,40
12/8/2015,0,78,4911.55,59,4654.29,49,N/A,0,4051.68,44
12/7/2015,0,92,7173.91,73,7408.45,72,N/A,0,6306.41,53
12/6/2015,0,0,509.17,5,179.58,1,N/A,0,179.58,1
12/5/2015,0,71,2671.48,32,3838.83,26,N/A,0,2967.68,22
12/4/2015,0,83,6704.09,54,4362.18,53,272,1,3106.62,41
12/3/2015,0,82,18403.11,44,2446.9,34,N/A,0,1427.24,24
12/2/2015,0,91,5770.4,61,1949.26,47,0,1,1395.29,34
12/1/2015,0,91,4856.82,59,4370.72,43,30.95,1,2328.64,22
11/30/2015,0,99,2285.48,46,16148.04,116,N/A,0,14293,76
11/29/2015,0,0,746.06,7,0,0,N/A,0,0,0
11/28/2015,0,82,3324.44,48,4493.39,57,N/A,0,3824.46,47
11/27/2015,0,84,3501.04,63,5841.99,60,133.5,1,4271.69,54
11/26/2015,0,84,3773.08,58,3577.4,50,17.5,1,2871.79,45
11/25/2015,0,82,2802.04,46,4845.43,57,N/A,0,3476.06,48
11/24/2015,0,80,4745.97,56,3698.52,69,24.7,1,2554.28,42
11/23/2015,0,94,3656.76,58,4048.47,51,N/A,0,4048.47,51
11/22/2015,0,0,15.19,2,0,0,N/A,0,0,0
11/21/2015,0,70,4804.8,25,4211.52,22,0,1,4073.49,21
11/20/2015,0,77,6143.97,60,4328.43,52,N/A,0,2667.04,48
11/19/2015,0,79,3504.65,54,2440.19,43,N/A,0,2163.67,38
11/18/2015,0,78,3333.36,45,1942.1,25,N/A,0,1446.19,21
11/17/2015,0,83,3728.06,50,3180.99,37,0,1,2734.61,32
11/16/2015,0,82,4832.93,66,5439.55,57,N/A,0,4380.89,49
11/15/2015,0,68,239.13,4,0,0,N/A,0,0,0
11/14/2015,0,79,1397,23,2386.05,31,0,1,2292.55,28
11/13/2015,0,82,3916.68,48,4834.3,51,7.28,1,2980.41,41
11/12/2015,0,85,12953.17,54,3003.46,44,N/A,0,1597.83,31
11/11/2015,77,105,5568.5,61,2439.88,45,19.94,3,1957.87,38
11/10/2015,74,78,3134.6,50,3022.32,51,N/A,0,2041.94,42
11/9/2015,68,97,2932.36,58,5303.52,69,N/A,0,4396.58,60
11/8/2015,0,0,120.6,5,0,0,N/A,0,0,0
11/7/2015,75,80,2476.98,34,4455.58,33,8.33,1,2916.04,20
11/6/2015,73,90,5601.21,70,4087.58,59,N/A,0,3465.86,52
11/5/2015,81,90,5062.13,64,3124.58,64,29.5,1,1986.87,38
11/4/2015,85,92,6964.02,77,4740.46,60,N/A,0,3359.74,46
11/3/2015,109,97,4466.15,69,4637,54,48,1,1796.46,29
11/2/2015,68,96,5855.32,84,3609.45,57,16,1,1586.11,29
11/1/2015,0,70,205.24,6,0,0,N/A,0,0,0
10/31/2015,91,77,2397.47,36,10184.57,74,N/A,0,8442.96,56
10/30/2015,71,86,3273.26,53,5156.47,96,0,1,2904.81,77
10/29/2015,60,99,2649.17,47,2983.11,47,40,1,2197.19,42
10/28/2015,59,88,3792.23,57,3503.37,56,20,1,3376.15,53
10/27/2015,89,89,4489.73,66,3754.26,77,22.5,1,2650.73,64
10/26/2015,95,93,3477.91,60,5071.14,44,19,1,4330.02,39
10/25/2015,0,72,122.95,5,0,0,N/A,0,0,0
10/24/2015,74,82,1515.57,23,789.41,21,17.5,1,399.53,13
10/23/2015,68,93,4398.35,66,4726.46,68,N/A,0,4234.45,59
10/22/2015,86,87,3179.42,52,2022.53,36,122.74,2,1807.08,33
10/21/2015,86,91,4695.75,60,3469.73,42,25,1,3358.66,37
10/20/2015,109,89,3414.07,48,2224.3,38,N/A,0,1957.07,36
10/19/2015,91,91,3744.15,56,2151.72,49,0,1,1765.89,44
10/18/2015,0,81,507.25,9,0,0,0,1,0,0
10/17/2015,128,87,1965.67,38,3675.29,39,N/A,0,3011.66,34
10/16/2015,0,81,3817.61,59,5813.51,67,N/A,0,4528.53,53
10/15/2015,75,85,4274.46,70,3378.96,48,N/A,0,3100.36,44
10/14/2015,73,79,9707.23,74,2526.02,50,44,1,2243.01,45
10/13/2015,118,97,4327.46,65,3919.76,56,N/A,0,3245.74,48
10/12/2015,130,103,8265.28,73,4191.3,56,N/A,0,3323.76,49
10/11/2015,0,85,214.73,6,0,0,N/A,0,0,0
10/10/2015,87,83,2880.32,45,2330.88,35,N/A,0,1891.55,29
10/9/2015,65,93,4595.1,70,5126.84,76,N/A,0,2401.21,49
10/8/2015,85,82,4025.63,50,3024.07,46,N/A,0,2516.4,37
10/7/2015,83,78,5157.23,67,3803.7,53,N/A,0,3232.45,45
10/6/2015,87,0,4487.05,71,2474.79,49,N/A,0,1526.51,40
10/5/2015,97,0,4275.65,74,3444.68,61,N/A,0,2526.79,45
10/4/2015,0,0,193.8,6,0,0,N/A,0,0,0
10/3/2015,78,0,4485.84,45,2496.26,32,N/A,0,1841.93,26
10/2/2015,88,0,4956.73,64,5113.39,62,N/A,0,3359.37,37
10/1/2015,106,0,5399.78,82,2698.21,47,126.5,1,959.93,23
9/30/2015,97,0,2693.09,64,11092.39,130,N/A,0,9647.72,98
9/29/2015,129,0,5252.44,76,5874.69,91,N/A,0,3305.78,63
9/28/2015,122,0,5900.26,88,2994.96,68,92.3,1,2729.99,62
9/27/2015,0,0,400.62,6,0,0,N/A,0,0,0
9/26/2015,89,0,2460.57,38,1711.55,27,N/A,0,1491.12,24
9/25/2015,87,0,2892.45,41,2654.95,36,22,1,2545.44,35
9/24/2015,115,0,1597.65,44,2250.82,48,N/A,0,1902.96,44
9/23/2015,93,0,4792.18,71,4657.3,52,N/A,0,3839.88,43
9/22/2015,129,0,2816.09,53,3433.97,59,N/A,0,3127.06,55
9/21/2015,110,0,5210.03,73,5851.56,75,N/A,0,5028.26,65
9/20/2015,0,0,174.06,4,0,0,N/A,0,0,0
9/19/2015,81,0,2680.17,41,2161.67,28,36.95,1,1900.25,26
9/18/2015,87,0,4061.98,71,3514.55,64,25,1,2553.97,55
9/17/2015,95,0,4334.42,63,2087.85,38,N/A,0,1104.72,29
9/16/2015,99,0,7687.06,81,2453.78,64,20,1,2354.44,62
9/15/2015,122,0,3790.79,69,2763.12,58,N/A,0,2097.46,49
9/14/2015,98,0,2569.37,60,3447.11,53,N/A,0,2308.74,48
9/13/2015,0,0,435.32,10,0,0,18,1,0,0
9/12/2015,125,0,1442.62,17,1078.55,12,N/A,0,767.77,11
9/11/2015,79,0,4218.6,71,3816.86,56,N/A,0,2646.82,46
9/10/2015,258,0,2684.65,57,1768.92,38,N/A,0,1535.96,34
9/9/2015,102,0,4413.93,56,1900.93,34,N/A,0,1677.39,31
9/8/2015,0,0,3249.79,55,1949.38,36,N/A,0,1647.28,34
9/7/2015,141,0,4691.82,84,4652.85,64,0,1,3063.62,57
9/5/2015,103,0,2541.78,36,2471.32,29,24.6,1,1748.73,21
9/4/2015,96,0,3090.22,54,2880.48,50,N/A,0,1838.14,38
9/3/2015,102,0,2575.78,68,4200.92,70,N/A,0,1624.71,35
9/2/2015,97,0,4283.04,62,5827.29,56,86.5,2,1612.95,25
9/1/2015,81,0,5988.86,80,3570.09,66,4.8,1,1527.49,25
8/31/2015,123,0,1680.75,29,11409.74,48,N/A,0,2243.4,38
8/30/2015,0,0,522.7,6,0,0,N/A,0,0,0
8/29/2015,81,0,1439.79,35,2735.88,58,N/A,0,2983.08,49
8/28/2015,94,0,2796.75,55,3392.61,68,N/A,0,2441.55,61
8/27/2015,113,0,3817.28,65,2948.37,50,5.94,1,1970.47,38
